ASV	Sample	value	Condition	Phylum	Microbe
98dcf0284d3b3e493f18244154b36f16	ReciprocalRevision116	0	Control	 p__Bacteroidota	Italian
b72e931e9af86b1701bc2f5bab559574	ReciprocalRevision116	0.01	Control	 p__Proteobacteria	Italian
4d97354b3bd83e1282e1b73ca629b63f	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
335241f9cdeb4a16e3f395cb7809d30e	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
e64a3f1d3b800eada38c31480d266d3d	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
7237aa404da8ed3e945937d50c060349	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
89813803d14866d98356f0428e4d97c4	ReciprocalRevision116	0	Control	 p__Bdellovibrionota	Italian
3aac2bea904e345db79ae739f98d1951	ReciprocalRevision116	0.005	Control	 p__Proteobacteria	Italian
2bb20bb911981033198d1382d780637f	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
017658710c95d8e5aca23de09d5de03e	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
b33db9e22e89e9e004a3547b006344cd	ReciprocalRevision116	0.006	Control	 p__Actinobacteriota	Italian
5215e5fb8edfbfc082a24bd1c0097c2e	ReciprocalRevision116	0	Control	 p__Chloroflexi	Italian
cc13271b80fd6fd745f8667ecd65bd86	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
00fb5375c6212c100fc603fc4deff2e3	ReciprocalRevision116	0.001	Control	 p__Proteobacteria	Italian
5fe997da06a32bd8f9ad4c6534208edb	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
8e266d1c2502a685ae0b74a34f0d3d4a	ReciprocalRevision116	0	Control	 p__Actinobacteriota	Italian
55f42f6fda8afb61d3acc8607cdf338d	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
6283a8d6c9963341be1a078f075f04c7	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
909ffd09d00a72bda62161cf2044f6c1	ReciprocalRevision116	0	Control	 p__Actinobacteriota	Italian
8a8f170e8fbae6129ac4cf98a3fe6b23	ReciprocalRevision116	0	Control	 p__Bdellovibrionota	Italian
653b0d2a1101078364d47c73d579967a	ReciprocalRevision116	0	Control	 p__Bacteroidota	Italian
203ef49d3c39cc0ed62660c90382666c	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
c121c4b7e531e680524d25697da5d522	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
809775cbb9eec62549c2330bfca3ec68	ReciprocalRevision116	0.001	Control	 p__Proteobacteria	Italian
c2c92bf2b0a658ce2854ce58c3c58693	ReciprocalRevision116	0.001	Control	 p__Actinobacteriota	Italian
8b77e5843dfd0f36463bb6431940f429	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
5fb5b66d1a5665d3c6ee40f89bd51c41	ReciprocalRevision116	0.001	Control	 p__Proteobacteria	Italian
968d7e12c086baf89b9749909f3e708c	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
465406679488012ff1a49ec88e2c7e39	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
b3963e56d1ca895144be69dca740562e	ReciprocalRevision116	0	Control	 p__Bacteroidota	Italian
565573c992a033884f18df23253529c3	ReciprocalRevision116	0	Control	 p__Proteobacteria	Italian
a84ef97cbd5757e24275cff44b846c0b	ReciprocalRevision117	0	Control	 p__Actinobacteriota	Italian
f2443f31ea9cb06fd15495215112534e	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
b9928c63192b0a5dffc215443b0ee56c	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
bd797c368962e36c66f5b134c30960da	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
4deba07ad721cf0f306737b3338561ee	ReciprocalRevision117	0	Control	 p__Actinobacteriota	Italian
c9d380625a1d09926d9a1e65be39c04a	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
797b65389eb0c25ea1ec0ae0c936903c	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
5e87ec2e2aebaba32fe8246efde8adf8	ReciprocalRevision117	0.004	Control	 p__Proteobacteria	Italian
c30cc55b221580507a9ae76d70eeb61e	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
b616d7c78517cb5603598308556e3cd1	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
fb8fc7265c6180c30e79c081fb19c7be	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
3c863cf67a014692d9f01d71cba0f7fb	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
f2242278954a4edcdf637c335b341504	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
b6053c4d0c08ab5c4649feb2384db7bf	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
f9562ec8195301ede2664da7747dbd36	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
248f686bdd6646098cfcc7991e2949a7	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
0fb588b1f9cbe3a7876882c78dd87022	ReciprocalRevision117	0.003	Control	 p__Proteobacteria	Italian
8c715d72780e6caf877ec32d9d520a38	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
d93d2a2e7b0c2ed96ca6074a717a8a4d	ReciprocalRevision117	0.002	Control	 p__Actinobacteriota	Italian
a832b817a00c54abb7635cf92063ef2f	ReciprocalRevision117	0.003	Control	 p__Proteobacteria	Italian
c5c2f468ed0c84f898045623856679cf	ReciprocalRevision117	0	Control	 p__Actinobacteriota	Italian
5e9ace0df9c3aca107aad54184b370a4	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
e6ef2552608207b584bd1380e69fa7a5	ReciprocalRevision117	0.004	Control	 p__Proteobacteria	Italian
664200703a999f476d40c5d6ce30e351	ReciprocalRevision117	0.017	Control	 p__Proteobacteria	Italian
291a58ac54b2011dacb098ccf128aea9	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
e72d0385e07b95485586464481e5a49e	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
89f9897383e96a050a8898b77e42c378	ReciprocalRevision117	0.001	Control	 p__Proteobacteria	Italian
8eada08b3fdfb1f9706fe5240f37b1b8	ReciprocalRevision117	0.006	Control	 p__Proteobacteria	Italian
9a9ffa85cd03de212b837cbfe31fa375	ReciprocalRevision117	0.004	Control	 p__Proteobacteria	Italian
106088b2d69e72cc286d23670e1bcdd5	ReciprocalRevision117	0.004	Control	 p__Actinobacteriota	Italian
5291389ff9b0c2c5102950a3ade8c95f	ReciprocalRevision117	0	Control	 p__Chloroflexi	Italian
e74e18b1cb13f02711eda83f0a9d3793	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
139a898757d6d1108b58044e646ad0ba	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
bd54cdde92c9729991f2130849672d54	ReciprocalRevision117	0.001	Control	 p__Proteobacteria	Italian
d4ddc8a6c5b3061ff2088da5314c03ec	ReciprocalRevision117	0.006	Control	 p__Proteobacteria	Italian
9b1a493552c8e950d49f2efd74ebeab2	ReciprocalRevision117	0	Control	 p__Actinobacteriota	Italian
bd6720229b55e52b4f095dc493d42085	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
b36cf8333f4b6253a18c49d3721a93b0	ReciprocalRevision117	0	Control	 p__Actinobacteriota	Italian
cf7460a40049d731ca778c1d900ae9f4	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
e43f7173baab1621be9530cbe913353f	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
ae61b491b243e0bc8b90aa40ba002fa7	ReciprocalRevision117	0.001	Control	 p__Bacteroidota	Italian
12a972c7cf2e99cf1aaf57bde49720f8	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
dacbefc032b03c642e865e8e79851aa8	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
79dff2ce5b1d3dd16587dd9fcd68cdc6	ReciprocalRevision117	0.002	Control	 p__Proteobacteria	Italian
9260776b5b9ffccdbdac097cd390e2ac	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
7de2b643c256ffdbf5b498c9d7b6d21d	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
98dcf0284d3b3e493f18244154b36f16	ReciprocalRevision117	0	Control	 p__Bacteroidota	Italian
b72e931e9af86b1701bc2f5bab559574	ReciprocalRevision117	0.001	Control	 p__Proteobacteria	Italian
4d97354b3bd83e1282e1b73ca629b63f	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
335241f9cdeb4a16e3f395cb7809d30e	ReciprocalRevision117	0.001	Control	 p__Proteobacteria	Italian
e64a3f1d3b800eada38c31480d266d3d	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
7237aa404da8ed3e945937d50c060349	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
89813803d14866d98356f0428e4d97c4	ReciprocalRevision117	0	Control	 p__Bdellovibrionota	Italian
3aac2bea904e345db79ae739f98d1951	ReciprocalRevision117	0.001	Control	 p__Proteobacteria	Italian
2bb20bb911981033198d1382d780637f	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
017658710c95d8e5aca23de09d5de03e	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
b33db9e22e89e9e004a3547b006344cd	ReciprocalRevision117	0.004	Control	 p__Actinobacteriota	Italian
5215e5fb8edfbfc082a24bd1c0097c2e	ReciprocalRevision117	0	Control	 p__Chloroflexi	Italian
cc13271b80fd6fd745f8667ecd65bd86	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
00fb5375c6212c100fc603fc4deff2e3	ReciprocalRevision117	0.001	Control	 p__Proteobacteria	Italian
5fe997da06a32bd8f9ad4c6534208edb	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
8e266d1c2502a685ae0b74a34f0d3d4a	ReciprocalRevision117	0	Control	 p__Actinobacteriota	Italian
55f42f6fda8afb61d3acc8607cdf338d	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
6283a8d6c9963341be1a078f075f04c7	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
909ffd09d00a72bda62161cf2044f6c1	ReciprocalRevision117	0.001	Control	 p__Actinobacteriota	Italian
8a8f170e8fbae6129ac4cf98a3fe6b23	ReciprocalRevision117	0	Control	 p__Bdellovibrionota	Italian
653b0d2a1101078364d47c73d579967a	ReciprocalRevision117	0	Control	 p__Bacteroidota	Italian
203ef49d3c39cc0ed62660c90382666c	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
c121c4b7e531e680524d25697da5d522	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
809775cbb9eec62549c2330bfca3ec68	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
c2c92bf2b0a658ce2854ce58c3c58693	ReciprocalRevision117	0	Control	 p__Actinobacteriota	Italian
8b77e5843dfd0f36463bb6431940f429	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
5fb5b66d1a5665d3c6ee40f89bd51c41	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
968d7e12c086baf89b9749909f3e708c	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
465406679488012ff1a49ec88e2c7e39	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
b3963e56d1ca895144be69dca740562e	ReciprocalRevision117	0	Control	 p__Bacteroidota	Italian
565573c992a033884f18df23253529c3	ReciprocalRevision117	0	Control	 p__Proteobacteria	Italian
a84ef97cbd5757e24275cff44b846c0b	ReciprocalRevision122	0.012	Repopulated	 p__Actinobacteriota	Swedish
f2443f31ea9cb06fd15495215112534e	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
b9928c63192b0a5dffc215443b0ee56c	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
bd797c368962e36c66f5b134c30960da	ReciprocalRevision122	0.017	Repopulated	 p__Proteobacteria	Swedish
4deba07ad721cf0f306737b3338561ee	ReciprocalRevision122	0.072	Repopulated	 p__Actinobacteriota	Swedish
c9d380625a1d09926d9a1e65be39c04a	ReciprocalRevision122	0.001	Repopulated	 p__Proteobacteria	Swedish
797b65389eb0c25ea1ec0ae0c936903c	ReciprocalRevision122	0.006	Repopulated	 p__Proteobacteria	Swedish
5e87ec2e2aebaba32fe8246efde8adf8	ReciprocalRevision122	0.018	Repopulated	 p__Proteobacteria	Swedish
c30cc55b221580507a9ae76d70eeb61e	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
b616d7c78517cb5603598308556e3cd1	ReciprocalRevision122	0.085	Repopulated	 p__Proteobacteria	Swedish
fb8fc7265c6180c30e79c081fb19c7be	ReciprocalRevision122	0.022	Repopulated	 p__Proteobacteria	Swedish
3c863cf67a014692d9f01d71cba0f7fb	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
f2242278954a4edcdf637c335b341504	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
b6053c4d0c08ab5c4649feb2384db7bf	ReciprocalRevision122	0.02	Repopulated	 p__Proteobacteria	Swedish
f9562ec8195301ede2664da7747dbd36	ReciprocalRevision122	0.001	Repopulated	 p__Proteobacteria	Swedish
248f686bdd6646098cfcc7991e2949a7	ReciprocalRevision122	0.01	Repopulated	 p__Proteobacteria	Swedish
0fb588b1f9cbe3a7876882c78dd87022	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
8c715d72780e6caf877ec32d9d520a38	ReciprocalRevision122	0.002	Repopulated	 p__Proteobacteria	Swedish
d93d2a2e7b0c2ed96ca6074a717a8a4d	ReciprocalRevision122	0.001	Repopulated	 p__Actinobacteriota	Swedish
a832b817a00c54abb7635cf92063ef2f	ReciprocalRevision122	0.009	Repopulated	 p__Proteobacteria	Swedish
c5c2f468ed0c84f898045623856679cf	ReciprocalRevision122	0.002	Repopulated	 p__Actinobacteriota	Swedish
5e9ace0df9c3aca107aad54184b370a4	ReciprocalRevision122	0.019	Repopulated	 p__Proteobacteria	Swedish
e6ef2552608207b584bd1380e69fa7a5	ReciprocalRevision122	0.006	Repopulated	 p__Proteobacteria	Swedish
664200703a999f476d40c5d6ce30e351	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
291a58ac54b2011dacb098ccf128aea9	ReciprocalRevision122	0.015	Repopulated	 p__Proteobacteria	Swedish
e72d0385e07b95485586464481e5a49e	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
89f9897383e96a050a8898b77e42c378	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
8eada08b3fdfb1f9706fe5240f37b1b8	ReciprocalRevision122	0.008	Repopulated	 p__Proteobacteria	Swedish
9a9ffa85cd03de212b837cbfe31fa375	ReciprocalRevision122	0.007	Repopulated	 p__Proteobacteria	Swedish
106088b2d69e72cc286d23670e1bcdd5	ReciprocalRevision122	0	Repopulated	 p__Actinobacteriota	Swedish
5291389ff9b0c2c5102950a3ade8c95f	ReciprocalRevision122	0	Repopulated	 p__Chloroflexi	Swedish
e74e18b1cb13f02711eda83f0a9d3793	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
139a898757d6d1108b58044e646ad0ba	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
bd54cdde92c9729991f2130849672d54	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
d4ddc8a6c5b3061ff2088da5314c03ec	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
9b1a493552c8e950d49f2efd74ebeab2	ReciprocalRevision122	0.012	Repopulated	 p__Actinobacteriota	Swedish
bd6720229b55e52b4f095dc493d42085	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
b36cf8333f4b6253a18c49d3721a93b0	ReciprocalRevision122	0.032	Repopulated	 p__Actinobacteriota	Swedish
cf7460a40049d731ca778c1d900ae9f4	ReciprocalRevision122	0.012	Repopulated	 p__Proteobacteria	Swedish
e43f7173baab1621be9530cbe913353f	ReciprocalRevision122	0.01	Repopulated	 p__Proteobacteria	Swedish
ae61b491b243e0bc8b90aa40ba002fa7	ReciprocalRevision122	0.003	Repopulated	 p__Bacteroidota	Swedish
12a972c7cf2e99cf1aaf57bde49720f8	ReciprocalRevision122	0.016	Repopulated	 p__Proteobacteria	Swedish
dacbefc032b03c642e865e8e79851aa8	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
79dff2ce5b1d3dd16587dd9fcd68cdc6	ReciprocalRevision122	0.03	Repopulated	 p__Proteobacteria	Swedish
9260776b5b9ffccdbdac097cd390e2ac	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
7de2b643c256ffdbf5b498c9d7b6d21d	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
98dcf0284d3b3e493f18244154b36f16	ReciprocalRevision122	0.001	Repopulated	 p__Bacteroidota	Swedish
b72e931e9af86b1701bc2f5bab559574	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
4d97354b3bd83e1282e1b73ca629b63f	ReciprocalRevision122	0.012	Repopulated	 p__Proteobacteria	Swedish
335241f9cdeb4a16e3f395cb7809d30e	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
e64a3f1d3b800eada38c31480d266d3d	ReciprocalRevision122	0.01	Repopulated	 p__Proteobacteria	Swedish
7237aa404da8ed3e945937d50c060349	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
89813803d14866d98356f0428e4d97c4	ReciprocalRevision122	0	Repopulated	 p__Bdellovibrionota	Swedish
3aac2bea904e345db79ae739f98d1951	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
2bb20bb911981033198d1382d780637f	ReciprocalRevision122	0.002	Repopulated	 p__Proteobacteria	Swedish
017658710c95d8e5aca23de09d5de03e	ReciprocalRevision122	0.007	Repopulated	 p__Proteobacteria	Swedish
b33db9e22e89e9e004a3547b006344cd	ReciprocalRevision122	0	Repopulated	 p__Actinobacteriota	Swedish
5215e5fb8edfbfc082a24bd1c0097c2e	ReciprocalRevision122	0.008	Repopulated	 p__Chloroflexi	Swedish
cc13271b80fd6fd745f8667ecd65bd86	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
00fb5375c6212c100fc603fc4deff2e3	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
5fe997da06a32bd8f9ad4c6534208edb	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
8e266d1c2502a685ae0b74a34f0d3d4a	ReciprocalRevision122	0.005	Repopulated	 p__Actinobacteriota	Swedish
55f42f6fda8afb61d3acc8607cdf338d	ReciprocalRevision122	0.002	Repopulated	 p__Proteobacteria	Swedish
6283a8d6c9963341be1a078f075f04c7	ReciprocalRevision122	0.002	Repopulated	 p__Proteobacteria	Swedish
909ffd09d00a72bda62161cf2044f6c1	ReciprocalRevision122	0	Repopulated	 p__Actinobacteriota	Swedish
8a8f170e8fbae6129ac4cf98a3fe6b23	ReciprocalRevision122	0.001	Repopulated	 p__Bdellovibrionota	Swedish
653b0d2a1101078364d47c73d579967a	ReciprocalRevision122	0	Repopulated	 p__Bacteroidota	Swedish
203ef49d3c39cc0ed62660c90382666c	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
c121c4b7e531e680524d25697da5d522	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
809775cbb9eec62549c2330bfca3ec68	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
c2c92bf2b0a658ce2854ce58c3c58693	ReciprocalRevision122	0	Repopulated	 p__Actinobacteriota	Swedish
8b77e5843dfd0f36463bb6431940f429	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
5fb5b66d1a5665d3c6ee40f89bd51c41	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
968d7e12c086baf89b9749909f3e708c	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
465406679488012ff1a49ec88e2c7e39	ReciprocalRevision122	0	Repopulated	 p__Proteobacteria	Swedish
b3963e56d1ca895144be69dca740562e	ReciprocalRevision122	0	Repopulated	 p__Bacteroidota	Swedish
565573c992a033884f18df23253529c3	ReciprocalRevision122	0.002	Repopulated	 p__Proteobacteria	Swedish
a84ef97cbd5757e24275cff44b846c0b	ReciprocalRevision123	0.005	Repopulated	 p__Actinobacteriota	Swedish
f2443f31ea9cb06fd15495215112534e	ReciprocalRevision123	0	Repopulated	 p__Proteobacteria	Swedish
b9928c63192b0a5dffc215443b0ee56c	ReciprocalRevision123	0	Repopulated	 p__Proteobacteria	Swedish
bd797c368962e36c66f5b134c30960da	ReciprocalRevision123	0.001	Repopulated	 p__Proteobacteria	Swedish
4deba07ad721cf0f306737b3338561ee	ReciprocalRevision123	0.09	Repopulated	 p__Actinobacteriota	Swedish
c9d380625a1d09926d9a1e65be39c04a	ReciprocalRevision123	0	Repopulated	 p__Proteobacteria	Swedish
797b65389eb0c25ea1ec0ae0c936903c	ReciprocalRevision123	0.009	Repopulated	 p__Proteobacteria	Swedish
5e87ec2e2aebaba32fe8246efde8adf8	ReciprocalRevision123	0	Repopulated	 p__Proteobacteria	Swedish
c30cc55b221580507a9ae76d70eeb61e	ReciprocalRevision123	0	Repopulated	 p__Proteobacteria	Swedish
b616d7c78517cb5603598308556e3cd1	ReciprocalRevision123	0.042	Repopulated	 p__Proteobacteria	Swedish
fb8fc7265c6180c30e79c081fb19c7be	ReciprocalRevision123	0.01	Repopulated	 p__Proteobacteria	Swedish
3c863cf67a014692d9f01d71cba0f7fb	ReciprocalRevision123	0	Repopulated	 p__Proteobacteria	Swedish
f2242278954a4edcdf637c335b341504	ReciprocalRevision123	0	Repopulated	 p__Proteobacteria	Swedish
b6053c4d0c08ab5c4649feb2384db7bf	ReciprocalRevision123	0.009	Repopulated	 p__Proteobacteria	Swedish
f9562ec8195301ede2664da7747dbd36	ReciprocalRevision123	0.004	Repopulated	 p__Proteobacteria	Swedish
248f686bdd6646098cfcc7991e2949a7	ReciprocalRevision123	0	Repopulated	 p__Proteobacteria	Swedish
0fb588b1f9cbe3a7876882c78dd87022	ReciprocalRevision123	0	Repopulated	 p__Proteobacteria	Swedish
8c715d72780e6caf877ec32d9d520a38	ReciprocalRevision123	0.002	Repopulated	 p__Proteobacteria	Swedish
d93d2a2e7b0c2ed96ca6074a717a8a4d	ReciprocalRevision123	0	Repopulated	 p__Actinobacteriota	Swedish
a832b817a00c54abb7635cf92063ef2f	ReciprocalRevision123	0.003	Repopulated	 p__Proteobacteria	Swedish
c5c2f468ed0c84f898045623856679cf	ReciprocalRevision123	0.005	Repopulated	 p__Actinobacteriota	Swedish
5e9ace0df9c3aca107aad54184b370a4	ReciprocalRevision123	0.041	Repopulated	 p__Proteobacteria	Swedish
e6ef2552608207b584bd1380e69fa7a5	ReciprocalRevision123	0.009	Repopulated	 p__Proteobacteria	Swedish
664200703a999f476d40c5d6ce30e351	ReciprocalRevision123	0	Repopulated	 p__Proteobacteria	Swedish
291a58ac54b2011dacb098ccf128aea9	ReciprocalRevision123	0.016	Repopulated	 p__Proteobacteria	Swedish
e72d0385e07b95485586464481e5a49e	ReciprocalRevision123	0	Repopulated	 p__Proteobacteria	Swedish
89f9897383e96a050a8898b77e42c378	ReciprocalRevision123	0	Repopulated	 p__Proteobacteria	Swedish
8eada08b3fdfb1f9706fe5240f37b1b8	ReciprocalRevision123	0.01	Repopulated	 p__Proteobacteria	Swedish
9a9ffa85cd03de212b837cbfe31fa375	ReciprocalRevision123	0	Repopulated	 p__Proteobacteria	Swedish
106088b2d69e72cc286d23670e1bcdd5	ReciprocalRevision123	0	Repopulated	 p__Actinobacteriota	Swedish
